symbol,date,open,high,low,close,volume,marketCap
DOT,"Sep 28, 2021",$27.75,$28.34,$26.18,$26.33,"$1,505,382,459","$26,006,743,668"
DOT,"Sep 27, 2021",$28.91,$30.22,$27.64,$27.77,"$1,672,382,041","$27,427,155,375"
DOT,"Sep 26, 2021",$29.88,$30.03,$26.84,$28.83,"$2,609,528,913","$28,470,590,053"
DOT,"Sep 25, 2021",$30.84,$32.23,$29.49,$29.84,"$2,036,495,249","$29,472,512,109"
DOT,"Sep 24, 2021",$33.46,$33.55,$28.15,$30.84,"$3,844,864,517","$30,459,262,325"
DOT,"Sep 23, 2021",$31.60,$33.59,$30.44,$33.54,"$2,239,422,860","$33,128,088,095"
DOT,"Sep 22, 2021",$26.34,$31.99,$25.98,$31.61,"$2,905,928,191","$31,219,133,373"
DOT,"Sep 21, 2021",$28.30,$30.26,$25.56,$26.32,"$3,325,097,631","$25,989,631,601"
DOT,"Sep 20, 2021",$33.84,$33.89,$27.03,$28.05,"$3,954,630,278","$27,703,407,745"
DOT,"Sep 19, 2021",$34.85,$34.88,$33.10,$33.80,"$1,453,929,289","$33,381,499,815"
DOT,"Sep 18, 2021",$33.01,$35.83,$32.53,$34.90,"$1,805,117,461","$34,465,398,414"
DOT,"Sep 17, 2021",$35.53,$36.89,$32.24,$33.02,"$2,365,641,231","$32,611,237,718"
DOT,"Sep 16, 2021",$36.49,$36.96,$34.10,$35.55,"$2,430,072,000","$35,106,026,009"
DOT,"Sep 15, 2021",$37.38,$38.00,$35.62,$36.46,"$2,154,595,131","$36,010,492,842"
DOT,"Sep 14, 2021",$34.87,$38.68,$34.14,$37.38,"$3,761,631,381","$36,911,568,244"
DOT,"Sep 13, 2021",$35.87,$37.93,$31.65,$34.77,"$7,156,687,508","$34,336,146,320"
DOT,"Sep 12, 2021",$31.63,$36.30,$30.70,$35.77,"$4,160,379,169","$35,329,994,514"
DOT,"Sep 11, 2021",$29.18,$32.05,$28.33,$31.59,"$2,273,035,757","$31,202,175,781"
DOT,"Sep 10, 2021",$29.82,$32.57,$28.11,$29.22,"$3,735,477,033","$28,852,482,175"
DOT,"Sep 09, 2021",$27.21,$31.80,$27.08,$29.84,"$3,007,862,034","$29,464,990,900"
DOT,"Sep 08, 2021",$27.88,$28.87,$25.36,$27.71,"$3,210,808,968","$27,364,631,229"
DOT,"Sep 07, 2021",$34.33,$35.67,$22.76,$27.83,"$5,554,694,141","$27,480,130,277"
DOT,"Sep 06, 2021",$34.43,$35.01,$32.64,$34.31,"$2,185,610,406","$33,885,035,194"
DOT,"Sep 05, 2021",$32.38,$34.74,$32.04,$34.41,"$1,731,805,767","$33,981,408,465"
DOT,"Sep 04, 2021",$33.58,$34.06,$32.11,$32.42,"$1,508,568,851","$32,014,866,194"
DOT,"Sep 03, 2021",$31.80,$34.01,$31.06,$33.67,"$2,402,724,194","$33,256,018,167"
DOT,"Sep 02, 2021",$33.19,$33.19,$31.36,$31.81,"$2,159,617,235","$31,419,551,546"
DOT,"Sep 01, 2021",$31.45,$33.78,$29.68,$33.14,"$3,610,653,475","$32,727,865,352"
DOT,"Aug 31, 2021",$26.05,$31.91,$25.68,$31.47,"$5,433,775,562","$31,079,140,407"
DOT,"Aug 30, 2021",$25.73,$27.56,$24.42,$26.04,"$1,847,373,258","$25,721,225,333"
DOT,"Aug 29, 2021",$25.97,$26.47,$25.32,$25.73,"$1,004,630,100","$25,413,296,861"
DOT,"Aug 28, 2021",$26.57,$26.75,$25.50,$25.97,"$1,084,058,904","$25,644,216,561"
DOT,"Aug 27, 2021",$23.96,$26.74,$23.46,$26.57,"$1,736,385,099","$26,239,739,783"
DOT,"Aug 26, 2021",$26.00,$26.38,$23.56,$23.98,"$1,685,733,118","$23,683,627,114"
DOT,"Aug 25, 2021",$25.10,$26.53,$24.61,$25.94,"$1,846,569,890","$25,613,238,124"
DOT,"Aug 24, 2021",$27.93,$28.17,$24.43,$25.08,"$2,018,934,382","$24,769,917,525"
DOT,"Aug 23, 2021",$27.69,$28.64,$27.38,$27.89,"$1,729,002,173","$27,544,879,796"
DOT,"Aug 22, 2021",$27.89,$28.52,$26.61,$27.74,"$1,752,533,688","$27,392,362,947"
DOT,"Aug 21, 2021",$28.17,$29.35,$27.54,$27.87,"$2,047,070,057","$27,527,130,273"
DOT,"Aug 20, 2021",$26.55,$28.44,$26.12,$28.15,"$2,387,493,287","$27,797,349,624"
DOT,"Aug 19, 2021",$23.89,$26.81,$23.48,$26.55,"$2,276,827,143","$26,218,252,225"
DOT,"Aug 18, 2021",$23.52,$25.13,$22.73,$23.95,"$2,397,153,468","$23,643,268,473"
DOT,"Aug 17, 2021",$24.43,$27.39,$23.09,$23.53,"$3,257,290,651","$23,229,294,876"
DOT,"Aug 16, 2021",$23.17,$25.65,$22.90,$24.54,"$2,668,518,584","$24,212,138,384"
DOT,"Aug 15, 2021",$22.86,$23.34,$21.87,$23.17,"$1,302,613,173","$22,861,284,471"
DOT,"Aug 14, 2021",$22.73,$23.48,$21.87,$22.86,"$1,618,443,546","$22,543,643,241"
DOT,"Aug 13, 2021",$20.79,$22.71,$20.55,$22.71,"$1,463,855,800","$22,394,248,037"
DOT,"Aug 12, 2021",$21.38,$22.28,$19.96,$20.75,"$1,646,177,585","$20,457,691,348"
DOT,"Aug 11, 2021",$20.62,$22.40,$20.55,$21.40,"$1,858,448,703","$21,090,422,606"
DOT,"Aug 10, 2021",$20.58,$21.39,$20.12,$20.61,"$1,436,590,205","$20,302,281,119"
DOT,"Aug 09, 2021",$19.66,$21.25,$18.74,$20.62,"$1,388,957,425","$20,261,260,623"
DOT,"Aug 08, 2021",$20.97,$21.17,$19.25,$19.68,"$1,319,824,174","$19,326,877,060"
DOT,"Aug 07, 2021",$20.42,$21.68,$20.09,$20.97,"$1,715,197,695","$20,589,958,157"
DOT,"Aug 06, 2021",$19.13,$20.76,$18.55,$20.40,"$1,714,827,721","$20,022,520,893"
DOT,"Aug 05, 2021",$19.16,$19.45,$17.91,$19.13,"$1,640,748,887","$18,771,856,342"
DOT,"Aug 04, 2021",$17.42,$19.52,$17.13,$19.16,"$1,596,864,082","$18,797,200,556"
DOT,"Aug 03, 2021",$18.01,$18.51,$16.87,$17.34,"$1,323,763,207","$17,001,294,556"
DOT,"Aug 02, 2021",$18.43,$18.83,$17.61,$18.02,"$1,663,229,216","$17,668,053,414"
DOT,"Aug 01, 2021",$16.78,$19.87,$16.60,$18.41,"$2,765,314,958","$18,050,367,645"
DOT,"Jul 31, 2021",$15.80,$17.00,$15.61,$16.85,"$1,264,877,872","$16,510,914,749"
DOT,"Jul 30, 2021",$15.26,$15.84,$14.44,$15.84,"$1,137,541,991","$15,515,350,364"
DOT,"Jul 29, 2021",$14.53,$15.38,$14.30,$15.24,"$1,062,263,753","$14,922,418,708"
DOT,"Jul 28, 2021",$14.40,$14.74,$13.97,$14.54,"$1,108,934,437","$14,234,561,488"
DOT,"Jul 27, 2021",$13.93,$14.53,$13.40,$14.38,"$1,125,369,355","$14,072,265,523"
DOT,"Jul 26, 2021",$13.74,$15.29,$13.66,$13.95,"$1,793,449,168","$13,653,247,606"
DOT,"Jul 25, 2021",$13.78,$13.83,$13.10,$13.71,"$777,347,324","$13,414,861,393"
DOT,"Jul 24, 2021",$13.39,$14.04,$13.14,$13.81,"$886,579,432","$13,502,601,229"
DOT,"Jul 23, 2021",$13.17,$13.49,$12.36,$13.40,"$955,080,499","$13,101,084,439"
DOT,"Jul 22, 2021",$12.33,$13.34,$11.86,$13.16,"$1,044,329,360","$12,866,359,135"
DOT,"Jul 21, 2021",$10.96,$12.85,$10.69,$12.31,"$1,230,601,624","$12,027,225,308"
DOT,"Jul 20, 2021",$11.46,$11.55,$10.42,$10.98,"$940,409,268","$10,729,927,136"
DOT,"Jul 19, 2021",$12.66,$12.74,$11.36,$11.43,"$870,751,781","$11,159,601,952"
DOT,"Jul 18, 2021",$12.30,$12.93,$12.27,$12.68,"$675,122,783","$12,381,218,061"
DOT,"Jul 17, 2021",$12.03,$12.74,$11.75,$12.29,"$851,659,386","$11,998,090,709"
DOT,"Jul 16, 2021",$13.07,$13.31,$12.02,$12.05,"$810,693,173","$11,763,040,292"
DOT,"Jul 15, 2021",$13.81,$14.10,$12.76,$13.08,"$766,661,233","$12,764,879,954"
DOT,"Jul 14, 2021",$14.20,$14.21,$13.20,$13.80,"$859,077,648","$13,459,171,564"
DOT,"Jul 13, 2021",$14.86,$15.09,$14.03,$14.19,"$607,013,676","$13,836,156,758"
DOT,"Jul 12, 2021",$15.49,$15.65,$14.44,$14.87,"$668,145,499","$14,498,570,644"
DOT,"Jul 11, 2021",$15.28,$15.71,$15.16,$15.48,"$543,030,842","$14,857,096,978"
DOT,"Jul 10, 2021",$15.68,$15.98,$15.08,$15.29,"$664,082,424","$14,670,005,645"
DOT,"Jul 09, 2021",$15.31,$15.90,$14.85,$15.67,"$822,381,786","$15,031,111,364"
DOT,"Jul 08, 2021",$16.88,$16.88,$15.01,$15.34,"$1,116,757,295","$14,707,952,104"
DOT,"Jul 07, 2021",$16.14,$17.67,$16.10,$16.86,"$1,424,247,756","$16,162,251,359"
DOT,"Jul 06, 2021",$15.24,$16.16,$15.21,$16.14,"$1,001,573,398","$15,467,724,814"
DOT,"Jul 05, 2021",$16.00,$16.00,$14.79,$15.24,"$844,844,586","$14,593,231,500"
DOT,"Jul 04, 2021",$15.55,$16.58,$15.22,$16.01,"$752,075,893","$15,335,470,066"
DOT,"Jul 03, 2021",$15.32,$15.78,$15.07,$15.55,"$711,235,057","$14,890,349,403"
DOT,"Jul 02, 2021",$15.22,$15.47,$14.68,$15.34,"$753,194,773","$14,683,488,904"
DOT,"Jul 01, 2021",$16.41,$16.41,$14.90,$15.28,"$883,647,161","$14,620,685,888"
DOT,"Jun 30, 2021",$16.31,$16.62,$15.10,$16.40,"$1,208,316,036","$15,685,335,248"
DOT,"Jun 29, 2021",$15.78,$17.03,$15.74,$16.25,"$1,342,798,978","$15,539,593,420"
DOT,"Jun 28, 2021",$15.04,$16.03,$14.68,$15.74,"$1,109,200,887","$15,045,474,177"
DOT,"Jun 27, 2021",$14.52,$15.04,$14.06,$15.02,"$982,313,261","$14,348,288,116"
DOT,"Jun 26, 2021",$14.44,$14.99,$13.65,$14.50,"$1,135,392,300","$13,851,821,554"
DOT,"Jun 25, 2021",$16.23,$16.72,$14.47,$14.47,"$1,273,917,013","$13,818,635,590"
DOT,"Jun 24, 2021",$15.81,$16.59,$14.75,$16.25,"$1,163,182,954","$15,518,435,007"
DOT,"Jun 23, 2021",$14.66,$16.80,$14.01,$16.14,"$2,060,945,482","$15,406,989,340"
DOT,"Jun 22, 2021",$15.72,$16.94,$13.06,$14.65,"$3,026,165,113","$13,982,696,286"
DOT,"Jun 21, 2021",$20.64,$20.78,$15.38,$15.77,"$2,426,849,565","$15,045,756,872"
DOT,"Jun 20, 2021",$20.26,$21.02,$18.95,$20.67,"$1,309,501,356","$19,717,389,791"
DOT,"Jun 19, 2021",$21.45,$21.65,$20.31,$20.36,"$997,553,727","$19,409,073,661"
DOT,"Jun 18, 2021",$22.55,$22.57,$20.27,$21.40,"$1,406,342,364","$20,399,261,184"
DOT,"Jun 17, 2021",$23.02,$24.00,$22.02,$22.51,"$1,236,017,502","$21,451,987,223"
DOT,"Jun 16, 2021",$23.97,$24.54,$22.58,$22.97,"$1,694,813,679","$21,884,961,261"
DOT,"Jun 15, 2021",$25.19,$25.99,$23.65,$24.76,"$3,151,346,883","$23,583,335,076"
DOT,"Jun 14, 2021",$22.04,$26.03,$21.31,$22.21,"$1,232,810,594","$21,142,757,781"
DOT,"Jun 13, 2021",$20.76,$22.40,$19.99,$22.08,"$1,233,102,638","$21,016,241,301"
DOT,"Jun 12, 2021",$20.96,$21.26,$19.52,$20.78,"$1,455,506,948","$19,774,962,202"
DOT,"Jun 11, 2021",$22.68,$23.19,$20.52,$20.99,"$1,517,304,438","$19,969,703,628"
DOT,"Jun 10, 2021",$23.20,$24.55,$22.11,$22.68,"$2,114,395,058","$21,579,027,447"
DOT,"Jun 09, 2021",$21.66,$23.28,$20.44,$23.18,"$2,220,005,781","$22,049,780,789"
DOT,"Jun 08, 2021",$21.70,$22.27,$19.66,$21.75,"$2,653,898,124","$20,675,304,866"
DOT,"Jun 07, 2021",$24.20,$25.28,$21.43,$21.63,"$1,861,117,892","$20,452,577,185"
DOT,"Jun 06, 2021",$23.79,$24.46,$23.62,$24.20,"$1,187,622,849","$22,881,676,131"
DOT,"Jun 05, 2021",$25.02,$26.39,$23.06,$23.82,"$2,102,969,701","$22,512,800,467"
DOT,"Jun 04, 2021",$26.99,$26.99,$23.71,$25.01,"$2,801,117,143","$23,633,978,172"
DOT,"Jun 03, 2021",$25.94,$28.61,$25.75,$27.01,"$2,803,059,246","$25,520,462,773"
DOT,"Jun 02, 2021",$22.85,$26.84,$22.68,$25.96,"$2,962,777,621","$24,511,128,160"
DOT,"Jun 01, 2021",$23.30,$23.52,$21.75,$22.81,"$2,230,220,978","$21,534,458,659"
DOT,"May 31, 2021",$20.48,$23.43,$19.10,$23.43,"$2,651,300,356","$22,107,873,817"
DOT,"May 30, 2021",$19.86,$21.25,$18.56,$20.47,"$1,947,583,708","$19,308,719,942"
DOT,"May 29, 2021",$21.37,$22.27,$18.81,$19.86,"$2,392,272,347","$18,728,941,361"
DOT,"May 28, 2021",$23.98,$26.12,$20.13,$21.41,"$4,521,086,730","$20,182,855,365"
DOT,"May 27, 2021",$24.55,$24.90,$21.81,$23.85,"$2,755,550,527","$22,478,683,384"
DOT,"May 26, 2021",$22.19,$24.74,$21.67,$24.55,"$3,100,578,186","$23,128,780,887"
DOT,"May 25, 2021",$23.26,$24.20,$19.76,$22.13,"$3,303,527,397","$20,845,054,527"
DOT,"May 24, 2021",$17.92,$23.49,$17.21,$23.20,"$4,412,004,564","$21,843,419,360"
DOT,"May 23, 2021",$22.07,$23.46,$13.82,$18.03,"$6,002,858,936","$16,949,899,549"
DOT,"May 22, 2021",$24.47,$24.60,$20.48,$22.01,"$4,379,003,452","$20,693,927,991"
DOT,"May 21, 2021",$29.02,$30.98,$20.03,$24.46,"$6,442,011,513","$22,988,002,770"
DOT,"May 20, 2021",$25.06,$31.23,$21.28,$29.15,"$6,694,931,133","$27,386,147,609"
DOT,"May 19, 2021",$40.69,$41.34,$18.64,$25.23,"$10,069,997,172","$23,694,720,120"
DOT,"May 18, 2021",$38.63,$42.60,$37.85,$40.65,"$3,914,013,746","$38,165,764,962"
DOT,"May 17, 2021",$42.39,$42.39,$35.43,$38.71,"$4,779,518,016","$36,337,830,039"
DOT,"May 16, 2021",$43.53,$46.64,$39.45,$42.63,"$4,268,621,267","$40,009,764,155"
DOT,"May 15, 2021",$47.96,$49.69,$42.98,$43.54,"$6,487,556,686","$40,852,130,812"
DOT,"May 14, 2021",$39.97,$47.96,$39.46,$47.95,"$5,633,438,540","$44,973,584,933"
DOT,"May 13, 2021",$35.06,$41.79,$33.15,$40.03,"$7,032,709,584","$37,533,419,368"
DOT,"May 12, 2021",$38.65,$42.41,$34.03,$34.03,"$3,698,746,095","$31,900,616,639"
DOT,"May 11, 2021",$36.51,$38.64,$35.59,$38.64,"$2,263,017,018","$36,214,689,634"
DOT,"May 10, 2021",$40.30,$41.79,$32.66,$36.54,"$3,187,436,826","$34,235,729,961"
DOT,"May 09, 2021",$39.89,$40.55,$38.28,$40.31,"$2,294,525,692","$37,754,263,203"
DOT,"May 08, 2021",$39.88,$40.59,$38.78,$39.83,"$1,754,219,539","$37,295,541,911"
DOT,"May 07, 2021",$41.58,$42.58,$38.42,$39.93,"$3,016,255,239","$37,378,618,337"
DOT,"May 06, 2021",$40.44,$43.73,$38.06,$41.53,"$4,088,642,953","$38,870,956,123"
DOT,"May 05, 2021",$34.77,$40.72,$34.54,$40.50,"$3,300,471,923","$37,882,863,795"
DOT,"May 04, 2021",$37.26,$37.91,$34.63,$34.85,"$2,627,951,840","$32,587,842,121"
DOT,"May 03, 2021",$36.64,$38.26,$36.62,$37.26,"$1,857,108,732","$34,826,556,841"
DOT,"May 02, 2021",$36.90,$37.16,$35.60,$36.65,"$1,423,486,755","$34,253,692,068"
DOT,"May 01, 2021",$36.52,$37.36,$35.91,$36.93,"$1,596,159,168","$34,504,880,432"
DOT,"Apr 30, 2021",$35.98,$36.80,$35.14,$36.54,"$2,210,863,082","$34,134,808,697"
DOT,"Apr 29, 2021",$33.96,$35.97,$32.99,$35.97,"$1,827,249,049","$33,586,658,507"
DOT,"Apr 28, 2021",$34.79,$35.35,$32.65,$33.97,"$1,856,657,053","$31,710,405,662"
DOT,"Apr 27, 2021",$33.42,$34.92,$33.19,$34.70,"$1,844,667,809","$32,388,898,377"
DOT,"Apr 26, 2021",$29.81,$33.45,$29.78,$33.41,"$2,200,104,405","$31,171,742,686"
DOT,"Apr 25, 2021",$28.97,$31.26,$28.18,$29.76,"$1,620,694,353","$27,761,506,662"
DOT,"Apr 24, 2021",$32.26,$32.39,$28.57,$28.93,"$2,000,992,624","$26,981,554,376"
DOT,"Apr 23, 2021",$32.96,$33.46,$27.13,$32.23,"$4,380,184,942","$30,046,816,983"
DOT,"Apr 22, 2021",$33.79,$36.71,$32.81,$32.99,"$3,470,349,242","$30,745,137,197"
DOT,"Apr 21, 2021",$35.46,$36.26,$33.11,$33.87,"$2,811,533,459","$31,559,858,460"
DOT,"Apr 20, 2021",$34.72,$35.73,$31.64,$35.44,"$3,357,861,319","$33,018,027,789"
DOT,"Apr 19, 2021",$37.37,$38.69,$34.07,$34.82,"$2,813,475,560","$32,422,222,570"
DOT,"Apr 18, 2021",$42.56,$43.11,$32.87,$37.35,"$5,942,657,694","$34,770,061,976"
DOT,"Apr 17, 2021",$41.51,$48.36,$41.50,$42.54,"$4,593,280,503","$39,591,399,258"
DOT,"Apr 16, 2021",$43.47,$43.80,$40.16,$41.54,"$2,697,585,009","$38,632,752,999"
DOT,"Apr 15, 2021",$42.57,$44.30,$41.52,$43.52,"$2,266,870,611","$40,458,356,426"
DOT,"Apr 14, 2021",$42.90,$44.53,$40.11,$42.64,"$2,954,854,988","$39,634,833,632"
DOT,"Apr 13, 2021",$40.45,$43.32,$39.86,$42.95,"$2,556,927,711","$39,909,308,744"
DOT,"Apr 12, 2021",$41.42,$41.73,$39.45,$40.50,"$1,787,924,966","$37,621,038,919"
DOT,"Apr 11, 2021",$41.61,$41.93,$39.99,$41.42,"$1,534,168,402","$38,470,489,157"
DOT,"Apr 10, 2021",$40.83,$42.75,$39.98,$41.63,"$1,647,212,348","$38,627,460,964"
DOT,"Apr 09, 2021",$41.35,$42.05,$40.16,$40.85,"$1,318,352,700","$37,897,731,571"
DOT,"Apr 08, 2021",$39.63,$41.51,$39.35,$41.37,"$1,864,637,395","$38,338,014,018"
DOT,"Apr 07, 2021",$43.42,$43.48,$38.05,$39.59,"$3,804,483,298","$36,684,028,924"
DOT,"Apr 06, 2021",$45.81,$46.23,$41.86,$43.43,"$3,105,511,689","$40,227,628,839"
DOT,"Apr 05, 2021",$44.67,$45.85,$42.25,$45.80,"$2,937,995,182","$42,409,475,220"
DOT,"Apr 04, 2021",$41.61,$45.22,$41.08,$44.65,"$3,120,632,809","$41,344,587,412"
DOT,"Apr 03, 2021",$41.18,$46.85,$41.07,$41.65,"$5,242,091,096","$38,552,114,089"
DOT,"Apr 02, 2021",$37.63,$41.38,$36.89,$41.16,"$2,824,216,498","$38,097,210,602"
DOT,"Apr 01, 2021",$37.09,$38.99,$36.19,$37.67,"$2,811,720,574","$34,849,767,584"
DOT,"Mar 31, 2021",$34.08,$38.20,$33.52,$37.03,"$3,527,967,413","$34,243,351,177"
DOT,"Mar 30, 2021",$34.36,$34.78,$33.61,$34.07,"$1,281,200,871","$31,495,837,002"
DOT,"Mar 29, 2021",$32.29,$34.69,$31.86,$34.37,"$1,639,815,517","$31,772,348,772"
DOT,"Mar 28, 2021",$32.64,$33.25,$31.47,$32.30,"$1,138,942,373","$29,845,818,892"
DOT,"Mar 27, 2021",$33.20,$33.53,$31.23,$32.66,"$1,518,535,916","$30,174,087,039"
DOT,"Mar 26, 2021",$29.97,$33.44,$29.94,$33.20,"$1,735,749,439","$30,664,937,495"
DOT,"Mar 25, 2021",$30.36,$31.23,$28.67,$29.98,"$3,433,822,540","$27,682,831,356"
DOT,"Mar 24, 2021",$34.45,$36.15,$28.34,$30.44,"$2,729,222,673","$28,093,491,363"
DOT,"Mar 23, 2021",$35.51,$36.40,$34.27,$34.46,"$1,728,982,595","$31,800,924,930"
DOT,"Mar 22, 2021",$36.79,$37.78,$35.40,$35.54,"$1,929,884,756","$32,787,171,367"
DOT,"Mar 21, 2021",$37.36,$38.15,$36.20,$36.79,"$1,930,244,845","$33,936,891,287"
DOT,"Mar 20, 2021",$38.29,$40.13,$37.34,$37.35,"$2,133,559,565","$34,442,160,749"
DOT,"Mar 19, 2021",$35.50,$38.97,$34.89,$38.27,"$2,491,198,971","$35,283,417,850"
DOT,"Mar 18, 2021",$36.11,$36.95,$35.46,$35.52,"$1,639,504,240","$32,732,241,794"
DOT,"Mar 17, 2021",$35.44,$36.36,$34.56,$36.14,"$2,111,418,087","$33,288,119,794"
DOT,"Mar 16, 2021",$34.34,$35.45,$32.24,$35.43,"$2,518,683,414","$32,624,297,093"
DOT,"Mar 15, 2021",$36.56,$38.38,$34.13,$34.36,"$2,905,566,504","$31,628,536,887"
DOT,"Mar 14, 2021",$37.17,$37.87,$36.34,$36.58,"$1,640,191,647","$33,665,914,793"
DOT,"Mar 13, 2021",$35.99,$38.15,$34.81,$37.16,"$2,115,307,643","$34,191,013,936"
DOT,"Mar 12, 2021",$36.89,$37.43,$34.69,$35.99,"$2,198,904,040","$33,082,975,405"
DOT,"Mar 11, 2021",$37.54,$37.97,$35.96,$36.88,"$2,563,507,906","$33,892,867,858"
DOT,"Mar 10, 2021",$38.18,$39.42,$36.44,$37.57,"$3,143,656,899","$34,509,354,022"
DOT,"Mar 09, 2021",$34.93,$38.75,$34.60,$38.19,"$3,020,766,952","$35,076,916,392"
DOT,"Mar 08, 2021",$35.18,$35.49,$33.51,$34.91,"$1,855,547,495","$31,990,861,423"
DOT,"Mar 07, 2021",$33.43,$35.22,$33.39,$35.19,"$1,607,577,506","$32,235,883,115"
DOT,"Mar 06, 2021",$33.69,$34.15,$32.18,$33.43,"$1,637,892,896","$30,620,375,379"
DOT,"Mar 05, 2021",$35.32,$35.32,$31.58,$33.72,"$3,035,955,286","$30,877,097,836"
DOT,"Mar 04, 2021",$37.04,$38.28,$34.45,$35.33,"$2,868,268,909","$32,332,933,421"
DOT,"Mar 03, 2021",$36.16,$38.55,$36.16,$37.04,"$2,683,665,084","$33,889,450,252"
DOT,"Mar 02, 2021",$35.59,$37.76,$34.59,$36.15,"$3,752,858,101","$33,066,586,008"
DOT,"Mar 01, 2021",$33.64,$35.58,$33.19,$35.58,"$3,311,498,739","$32,539,365,963"
DOT,"Feb 28, 2021",$33.45,$34.61,$29.96,$33.61,"$4,567,616,883","$30,723,422,512"
DOT,"Feb 27, 2021",$31.40,$35.52,$31.40,$33.45,"$4,507,278,636","$30,567,858,010"
DOT,"Feb 26, 2021",$31.14,$33.50,$28.10,$31.35,"$5,147,313,878","$28,635,864,216"
DOT,"Feb 25, 2021",$33.62,$35.08,$31.06,$31.08,"$3,470,266,685","$28,386,405,742"
DOT,"Feb 24, 2021",$34.33,$36.75,$31.98,$33.63,"$4,724,242,062","$30,706,882,059"
DOT,"Feb 23, 2021",$37.66,$37.71,$26.76,$34.30,"$7,502,138,162","$31,292,320,714"
DOT,"Feb 22, 2021",$39.70,$39.70,$31.36,$37.69,"$5,770,512,363","$34,365,198,828"
DOT,"Feb 21, 2021",$39.17,$40.47,$38.15,$39.70,"$3,721,239,427","$36,134,675,190"
DOT,"Feb 20, 2021",$34.80,$42.06,$34.80,$39.24,"$6,056,666,198","$35,712,761,350"
DOT,"Feb 19, 2021",$31.19,$34.99,$29.63,$34.79,"$3,466,759,116","$31,650,533,003"
DOT,"Feb 18, 2021",$31.98,$32.58,$30.63,$31.18,"$1,992,921,511","$29,226,703,999"
DOT,"Feb 17, 2021",$30.16,$32.35,$29.73,$31.99,"$4,292,546,900","$29,077,428,853"
DOT,"Feb 16, 2021",$27.76,$30.97,$26.96,$30.16,"$5,274,752,208","$27,409,464,568"
DOT,"Feb 15, 2021",$27.06,$29.45,$23.61,$27.78,"$5,407,907,535","$25,240,366,453"
DOT,"Feb 14, 2021",$28.01,$29.37,$26.54,$27.10,"$3,550,653,217","$24,608,750,493"
DOT,"Feb 13, 2021",$28.69,$30.15,$27.47,$28.02,"$4,947,621,076","$26,570,627,681"
DOT,"Feb 12, 2021",$25.17,$29.67,$24.55,$28.69,"$4,562,466,560","$26,041,864,560"
DOT,"Feb 11, 2021",$23.59,$25.58,$23.33,$25.23,"$4,060,334,812","$22,891,907,598"
DOT,"Feb 10, 2021",$23.11,$24.79,$22.14,$23.59,"$4,203,061,885","$21,431,620,371"
